14,junpei0029,yes,ずいぶん速くなった！ページ表示高速化テクニックまとめ | コムテブログ,http://commte.net/blog/archives/4663,125,http://cdn-ak.b.st-hatena.com/entryimage/218927097-1408321331.jpg
15,junpei0029,yes,外資系に入るための具体的ステップ 若者よ、外資系はいいぞ（その8）～少しでも興味があるならまずは動いてみよう：JBpress(日本ビジネスプレス),http://jbpress.ismedia.jp/articles/-/41392,250,http://cdn-ak.b.st-hatena.com/entryimage/213774469-1407100602.jpg
16,junpei0029,yes,仙台で牛タンを食べるのに悩んだらここ！仙台駅の「牛たん通り」がお薦め　4店舗の個人的比較もあります。 - 鈴木です。,http://suzukidesu23.hateblo.jp/entry/gyutan0731,305,http://cdn-ak.b.st-hatena.com/entryimage/212991933-1406973849.jpg
17,junpei0029,yes,PyMCがあれば，ベイズ推定でもう泣いたりなんかしない,http://www.slideshare.net/shima__shima/2014-mtokyoscipy6,73,http://cdn-ak.b.st-hatena.com/entryimage/212734085-1406941227.jpg
18,junpei0029,yes,何かのときにすっと出したい、プログラミングに関する法則・原則一覧 - Qiita,http://qiita.com/hirokidaichi/items/d6c473d8011bd9330e63,921,http://cdn-ak.b.st-hatena.com/entryimage/208313657-1405953979.jpg
19,junpei0029,yes,DISられないUIを作るために最低限守るべき5つの鉄則 - たごもりすメモ,http://tagomoris.hatenablog.com/entry/2014/07/18/135932,521,http://cdn-ak.b.st-hatena.com/entryimage/207152833-1405659603.jpg
20,junpei0029,yes,「多読」か「精読」か：キャリア官僚が教える速読術 : ライフハッカー［日本版］,http://www.lifehacker.jp/2014/07/140714book_to_read.html,415,http://cdn-ak.b.st-hatena.com/entryimage/205353809-1405291670.jpg
21,junpei0029,yes,【ゴルフ】プロのスイング 正面スロー動画まとめ - NAVER まとめ,http://matome.naver.jp/odai/2134283398860369101,2,http://cdn-ak.b.st-hatena.com/entryimage/103605170-1343383541.jpg
22,junpei0029,yes,食べ歩きの達人が選ぶ「東京の焼肉」10選 | 男子ハック,http://www.danshihack.com/2014/07/13/junp/tabearuki-yakiniku.html,306,http://cdn-ak.b.st-hatena.com/entryimage/205089453-1405242347.jpg
23,junpei0029,yes,Webアプリの開発でありがちな問題を「一発解消」するWebサービス10選が便利過ぎる！ | APPGIGA!!（アプギガ）,http://plus.appgiga.jp/masatolan/2014/07/10/52941/,931,http://cdn-ak.b.st-hatena.com/entryimage/203459941-1405041972.jpg
24,junpei0029,yes,もうシンプルアイコン探しには困りたくない！フリーのシンプルアイコンを厳選26選！ | バンクーバーのうぇぶ屋,http://webya.opdsgn.com/material/simpleicons2014/,183,http://cdn-ak.b.st-hatena.com/entryimage/203224717-1404875191.jpg
25,junpei0029,yes,最近気になったハイクオリティなUIキット #5 | NxWorld,http://www.nxworld.net/material/high-quality-ui-kits-201407.html,382,http://cdn-ak.b.st-hatena.com/entryimage/202972742-1404724126.jpg
26,junpei0029,yes,書評 - 実践 機械学習 レコメンデーションにおけるイノベーション - よしだのブログ,http://blog.yoslab.com/entry/2014/07/04/072734,51,http://cdn-ak.b.st-hatena.com/entryimage/202779762-1404601333.jpg
27,junpei0029,yes,128種類のAPIから横断的に検索できる『APIs.io』 | IDEA*IDEA,http://www.ideaxidea.com/archives/2014/06/api_io.html,120,http://cdn-ak.b.st-hatena.com/entryimage/201938818-1404111033.jpg
28,junpei0029,yes,すべてのプログラマが読むべき記事10選 | POSTD,http://postd.cc/10-articles-every-programmer-must-read/,1410,http://cdn-ak.b.st-hatena.com/entryimage/201533122-1403861137.jpg
29,junpei0029,yes,今から統計学を学ぶならコレ！間違い無しの超良質記事まとめ10選。 | SIROKグロースハックブログ,http://growthhack.sirok.co.jp/growthhacks/statistics/,1263,http://cdn-ak.b.st-hatena.com/entryimage/201311746-1403744376.jpg
30,junpei0029,yes,人探し・出欠管理・余興など、同窓会で使えるサイト10選！ | 笑屋の同窓会 blog,http://dsksyoya-blog.com/website-557,58,http://cdn-ak.b.st-hatena.com/entryimage/200904186-1403510093.jpg
31,junpei0029,yes,Macユーザーならこれ入れとくといいよ！なアプリ（必須アプリ9選 編）,http://ushigyu.net/2014/06/19/mac-app-2014-indispensable/,201,http://cdn-ak.b.st-hatena.com/entryimage/200282406-1403139604.jpg
32,junpei0029,yes,はてブAPIでwebサービスを作りたい全ての人に向けて書きました,http://syncer.jp/hatebu-api-matome,1094,http://cdn-ak.b.st-hatena.com/entryimage/200268150-1403131582.jpg
33,junpei0029,yes,GitHub実践入門、Pull Requestによる開発の変革。GitHub Kaigi 2014 － Publickey,http://www.publickey1.jp/blog/14/githubpull_requestgithub_kaigi_2014.html,310,http://cdn-ak.b.st-hatena.com/entryimage/200095290-1403032258.jpg
34,junpei0029,yes,大学教師が新入生に薦める100冊: わたしが知らないスゴ本は、きっとあなたが読んでいる,http://dain.cocolog-nifty.com/myblog/2014/06/100-80dd.html,1653,http://cdn-ak.b.st-hatena.com/entryimage/200066798-1403013963.jpg
35,junpei0029,yes,機械学習アルゴリズムへの招待 | POSTD,http://postd.cc/a-tour-of-machine-learning-algorithms/,450,http://cdn-ak.b.st-hatena.com/entryimage/200001786-1402983395.jpg
36,junpei0029,yes,「新入社員のための大規模ゲーム開発入門 サーバサイド編」のスライドを公開しました | 株式会社インフィニットループ技術ブログ,http://www.infiniteloop.co.jp/blog/2014/06/newcommerslide/,570,http://cdn-ak.b.st-hatena.com/entryimage/199829526-1402903627.jpg
37,junpei0029,yes,恵比寿で行っておきたいグルメ15選 - Rettyグルメ,http://retty.me/area/PRE13/ARE7/SUB701/topic/272/,103,http://cdn-ak.b.st-hatena.com/entryimage/199820598-1402883788.jpg
38,junpei0029,yes,クリック1発！現在地周辺に何人住んでるか、まで分かる「地図で見る統計」が怖い！ | APPGIGA!!（アプギガ）,http://plus.appgiga.jp/masatolan/2014/06/12/52645/,320,http://cdn-ak.b.st-hatena.com/entryimage/199341430-1402579135.jpg
39,junpei0029,yes,使いたいDjangoライブラリ - Qiita,http://qiita.com/GRUGA7348/items/129f69706c85da92d14f,4,http://cdn-ak.b.st-hatena.com/entryimage/181401250-1391867176.jpg
40,junpei0029,yes,Arduino vs. Raspberry Pi：あなたにぴったりのDIYプラットフォームはどっち? | ReadWrite Japan,http://readwrite.jp/archives/7827,100,http://cdn-ak.b.st-hatena.com/entryimage/198647334-1402183847.jpg
41,junpei0029,yes,GitHub Kaigiで「はてなブログチームの開発フローとGitHub」という発表をしました - Hatena Developer Blog,http://developer.hatenastaff.com/entry/2014/06/04/151502,221,http://cdn-ak.b.st-hatena.com/entryimage/198112430-1401862614.jpg
42,junpei0029,yes,怠惰のすゝめ。Dockerで環境構築・テスト・デプロイを完全自動化｜CyberZ 公式エンジニアブログ,http://ameblo.jp/tech-cz/entry-11865390245.html,357,http://cdn-ak.b.st-hatena.com/entryimage/197781014-1401675240.jpg
43,junpei0029,yes,無料で読めるデータマイニング本が12冊も - YAMDAS現更新履歴,http://d.hatena.ne.jp/yomoyomo/20140601/dataminingbooks,20,http://cdn-ak.b.st-hatena.com/entryimage/197720238-1401630157.jpg
44,junpei0029,yes,Bootstrapフレームワークを使った、すごい無料HTMLテンプレート素材50個まとめPhotoshopVIP |,http://photoshopvip.net/archives/64604,683,http://cdn-ak.b.st-hatena.com/entryimage/197241438-1401331426.jpg
45,junpei0029,yes,人間とウェブの未来 - インフラエンジニアの僕がキーボードのすぐ隣に置いておきたい本,http://blog.matsumoto-r.jp/?p=4279,433,http://cdn-ak.b.st-hatena.com/entryimage/196882418-1401121681.jpg
46,junpei0029,yes,Java による Web アプリケーションのプロトタイプのために最近使っている構成,http://www.slideshare.net/YuNobuoka/20140503-kyoto-nanka,41,http://cdn-ak.b.st-hatena.com/entryimage/194023146-1399437674.jpg
47,junpei0029,yes,密かに噂の東京でデートに使えるお店10選 - Rettyグルメ,http://retty.me/area/PRE13/PUR3/topic/861/,73,http://cdn-ak.b.st-hatena.com/entryimage/196464278-1400854695.jpg
48,junpei0029,yes,名古屋の暇さえあれば訪れたい焼肉店8選 - Rettyグルメ,http://retty.me/area/PRE23/ARE61/LCAT3/CAT310/topic/799/,267,http://cdn-ak.b.st-hatena.com/entryimage/196479902-1400863645.jpg
49,junpei0029,yes,東京都内の焼肉の名店15選【永久保存版】 - Rettyグルメ,http://retty.me/area/PRE13/LCAT3/CAT310/topic/987/,1023,http://cdn-ak.b.st-hatena.com/entryimage/196442654-1400844270.jpg
50,junpei0029,yes,すごい無料HTMLテンプレート厳選30個まとめ 2014年5月度PhotoshopVIP |,http://photoshopvip.net/archives/63782,943,http://cdn-ak.b.st-hatena.com/entryimage/194895978-1399943404.jpg
51,junpei0029,yes,Pythonで一般化線形モデル - old school magic,http://breakbee.hatenablog.jp/entry/2014/05/13/114341,79,http://cdn-ak.b.st-hatena.com/entryimage/195605070-1400341150.jpg
52,junpei0029,yes,Githubの時間表示を元に戻すGreasemonkey | Web scratch,http://efcl.info/2014/0518/res3905/,18,http://cdn-ak.b.st-hatena.com/entryimage/195681642-1400402754.jpg
53,junpei0029,yes,Javaトラブルに備えよう,http://www.slideshare.net/agetsuma/java-34815905,721,http://cdn-ak.b.st-hatena.com/entryimage/195673090-1400397816.jpg
54,junpei0029,yes,馬場史郎 SEは自らの手で明日を切り開け！ - ピンチに強いSEは「どうしたら良いでしょうか」と言わない：ITpro,http://itpro.nikkeibp.co.jp/article/COLUMN/20140428/553782/,35,http://cdn-ak.b.st-hatena.com/entryimage/194733010-1399862895.jpg
55,junpei0029,yes,「一冊で教養が身につく本を教えて」というリクエストに真面目に答えてみる 読書猿Classic: between / beyond readers,http://readingmonkey.blog45.fc2.com/blog-entry-738.html,652,http://cdn-ak.b.st-hatena.com/entryimage/193796002-1399287620.jpg
56,junpei0029,yes,【まとめ】Kindleで現在セール中の本を知ることができるページ9つ。,http://wayohoo.com/kindle/tips/summary-of-kindle-store-sale-pages.html,174,http://cdn-ak.b.st-hatena.com/entryimage/193774274-1399276382.jpg
57,junpei0029,yes,女子会やデートに♡厳選！東京のルーフトップバー（屋上テラス） - NAVER まとめ,http://matome.naver.jp/odai/2139881467211815701,699,http://cdn-ak.b.st-hatena.com/entryimage/193400898-1399022584.jpg
58,junpei0029,yes,jQuery2.xとjqPlotで棒グラフが簡単に描けるよ。 - 大人になったら肺呼吸,http://d.hatena.ne.jp/replication/20140502/1398999898,43,http://cdn-ak.b.st-hatena.com/entryimage/193357594-1399002320.jpg
59,junpei0029,yes,ハーバードで講師をしながら世界的企業の会長として結果を出し続けた男の「超」効率仕事術４選 - ライフハックブログKo's Style,http://kosstyle.blog16.fc2.com/blog-entry-2641.html,146,http://cdn-ak.b.st-hatena.com/entryimage/192772910-1398660408.jpg
60,junpei0029,yes,全ての若者に送る！20代のうちに読んでおくべき8つのエントリー | creive【クリーブ】,http://creive.me/archives/4501/,1014,http://cdn-ak.b.st-hatena.com/entryimage/192660814-1398588897.jpg
61,junpei0029,yes,♨銭湯のイメージを覆す♨おしゃれな「デザイナーズ銭湯」 - NAVER まとめ,http://matome.naver.jp/odai/2139816464033567501,263,http://cdn-ak.b.st-hatena.com/entryimage/192522054-1398497614.jpg
62,junpei0029,yes,機械学習を知識ゼロから学ぶpdf - NAVER まとめ,http://matome.naver.jp/odai/2137978900585239401,312,http://cdn-ak.b.st-hatena.com/entryimage/192488698-1398478077.jpg
63,junpei0029,yes,アマゾンでゴルフ場の予約まで可能に--1900カ所以上で - CNET Japan,http://japan.cnet.com/news/service/35047079/,24,http://cdn-ak.b.st-hatena.com/entryimage/192322974-1398378600.jpg
64,junpei0029,yes,もう資料作成で残業しない！PowerPoint（パワポ）5つの便利機能を動画で分かりやすく解説 - 2014/03/02 [schoo],http://schoo.jp/news/2014/2014-03-02,200,http://cdn-ak.b.st-hatena.com/entryimage/192061874-1398228269.jpg
65,junpei0029,yes,【これは便利】YouTubeの好きな音楽を垂れ流しできるサービス：キニ速,http://blog.livedoor.jp/kinisoku/archives/4051402.html,131,http://cdn-ak.b.st-hatena.com/entryimage/191995138-1398185273.jpg
66,junpei0029,yes,成長志向のエンジニアならブックマークすべきテックブログまとめ│CAREER HACK,http://careerhack.en-japan.com/report/detail/323,934,http://cdn-ak.b.st-hatena.com/entryimage/191908266-1398142862.jpg
67,junpei0029,yes,2014年春版：ビジネスにおけるデータ分析のプロを目指すなら揃えておくべき12冊 - 銀座で働くデータサイエンティストのブログ,http://tjo.hatenablog.com/entry/2014/04/17/190105,168,http://cdn-ak.b.st-hatena.com/entryimage/191243270-1397729063.jpg
68,junpei0029,yes,jQueryのプラグインを探す時に便利なサイトのまとめ | コリス,http://coliss.com/articles/build-websites/operation/javascript/best-site-when-looking-for-jquery-plugins.html,492,http://cdn-ak.b.st-hatena.com/entryimage/191173998-1397693688.jpg
69,junpei0029,yes,ガントチャート・進捗・連絡・リソース・Todo管理までできるプロジェクト管理ツールBrabio!はすごいな！ | jMatsuzaki,http://jmatsuzaki.com/archives/12842,259,http://cdn-ak.b.st-hatena.com/entryimage/191166566-1397689629.jpg
70,junpei0029,yes,Unicodeを斬りたい - Yahoo! JAPAN Tech Blog,http://techblog.yahoo.co.jp/tips/unicode/,283,http://cdn-ak.b.st-hatena.com/entryimage/191060982-1397632001.jpg
71,junpei0029,yes,レスポンシブなタブを実装できるjQueryプラグイン「Responsive-Tabs」:phpspot開発日誌,http://phpspot.org/blog/archives/2014/04/jqueryresponsiv_3.html,55,http://cdn-ak.b.st-hatena.com/entryimage/191028114-1397608925.jpg
72,junpei0029,yes,初めてのJava EE 6──第1回 Java EEとは、どのようなフレームワークか？ - builder by ZDNet Japan,http://builder.japan.zdnet.com/sp_oracle/weblogic/35046455/,64,http://cdn-ak.b.st-hatena.com/entryimage/190961750-1397564028.jpg
73,junpei0029,yes,一部リーグにも入れなかった「足の遅い」高校生が、史上最高の選手になれた理由は - ICHIROYAのブログ,http://kyouki.hatenablog.com/entry/2014/04/12/072446,107,http://cdn-ak.b.st-hatena.com/entryimage/190431482-1397264196.jpg
74,junpei0029,yes,MachineLearning - 機械学習や統計に関する情報収集 - Qiita,http://qiita.com/ynakayama/items/92f1390b3674439756b4,361,http://cdn-ak.b.st-hatena.com/entryimage/189984842-1397002685.jpg
75,junpei0029,yes,知っておくと効率的！コーポレートサイト制作が捗るjQuery プラグインや使い方まとめ | コムテブログ,http://commte.net/blog/archives/4376,811,http://cdn-ak.b.st-hatena.com/entryimage/189650078-1396830943.jpg
76,junpei0029,yes,社会人が統計学や機械学習を学ぶなら「落下傘方式」で - 銀座で働くデータサイエンティストのブログ,http://tjo.hatenablog.com/entry/2014/03/31/191907,509,http://cdn-ak.b.st-hatena.com/entryimage/188732358-1396273783.jpg
77,junpei0029,yes,トラブルに備えるJVMオプション - 見習いプログラミング日記,http://n-agetsuma.hatenablog.com/entry/2014/03/30/175329,197,http://cdn-ak.b.st-hatena.com/entryimage/188567486-1396177059.jpg
78,junpei0029,yes,今から３分で，HTML5のドラッグ＆ドロップAPIと File APIを習得しよう（JSの実装サンプル付き） - 主に言語とシステム開発に関して,http://d.hatena.ne.jp/language_and_engineering/20140330/HTMLfiveDragDropAndFileAPISample,152,http://cdn-ak.b.st-hatena.com/entryimage/188589802-1396188239.jpg
79,junpei0029,yes,Vim-EasyMotionでカーソル移動を爆速にして生産性をもっと向上させる - haya14busa,http://haya14busa.com/mastering-vim-easymotion/,134,http://cdn-ak.b.st-hatena.com/entryimage/187648214-1395614884.jpg
80,junpei0029,yes,実践・最強最速のアルゴリズム勉強会 第三回講義資料(ワークスアプリケーションズ & AtCoder),http://www.slideshare.net/chokudai/wap-atcoder3,99,http://cdn-ak.b.st-hatena.com/entryimage/187557910-1395551016.jpg
81,junpei0029,yes,蒸し、焼き、スープも！ キャベツがたっぷり食べられるレシピ10選｜All About（オールアバウト）,http://allabout.co.jp/matome/cl000000001849/,5,http://cdn-ak.b.st-hatena.com/entryimage/187132554-1395267915.jpg
82,junpei0029,yes,《REST思想》と《リソース指向》と《Webページ》を一緒にしてはいけない - Qiita,http://qiita.com/irxground/items/cd83786b10d81eecce77,249,http://cdn-ak.b.st-hatena.com/entryimage/187253566-1395333735.jpg
83,junpei0029,yes,実践・最強最速のアルゴリズム勉強会 第２回講義資料,http://www.slideshare.net/chokudai/wap-atcoder2,485,http://cdn-ak.b.st-hatena.com/entryimage/186625746-1394945057.jpg
84,junpei0029,yes,あなたのJavaコードをスッキリさせる、地味に便利な新API 10選（前編） - Taste of Tech Topics,http://acro-engineer.hatenablog.com/entry/2014/03/12/112402,469,http://cdn-ak.b.st-hatena.com/entryimage/186155658-1394622534.jpg
85,junpei0029,yes,Javaトラブルに応じた初動対応のまとめ - 見習いプログラミング日記,http://n-agetsuma.hatenablog.com/entry/2014/03/11/205012,415,http://cdn-ak.b.st-hatena.com/entryimage/186047770-1394549661.jpg
86,junpei0029,yes,コンピュータを進化させてきた偉大なるアルゴリズムまとめ - GIGAZINE,http://gigazine.net/news/20140311-great-algorithm/,1080,http://cdn-ak.b.st-hatena.com/entryimage/186043366-1394547625.jpg
87,junpei0029,yes,安く美味しくビールが飲める、それがブルーパブ [ビール] All About,http://allabout.co.jp/gm/gc/440575/,289,http://cdn-ak.b.st-hatena.com/entryimage/185981482-1394516560.jpg
88,junpei0029,yes,Vimの便利な画面分割＆タブページと、それを更に便利にする方法 - Qiita,http://qiita.com/tekkoc/items/98adcadfa4bdc8b5a6ca,266,http://cdn-ak.b.st-hatena.com/entryimage/185695406-1394326332.jpg
89,junpei0029,yes,【1カ月集中講座】無線LANルーターの基礎から活用までを見直す 第1回 ～ルーターの役割や初期設定をおさらい - PC Watch,http://pc.watch.impress.co.jp/docs/column/1month-kouza/20140306_638286.html,119,http://cdn-ak.b.st-hatena.com/entryimage/185288294-1394062658.jpg
90,junpei0029,yes,メモリの基礎 パソコンのメモリ入門　DRAM SRAM,http://www.geocities.jp/sugachan1973/doc/funto103.html,1276,http://cdn-ak.b.st-hatena.com/entryimage/185163362-1393990279.jpg
91,junpei0029,yes,「ピープルウェア」を読んだ - $shibayu36->blog;,http://shibayu36.hatenablog.com/entry/2014/03/05/073957,127,http://cdn-ak.b.st-hatena.com/entryimage/185138862-1393982087.jpg
92,junpei0029,yes,これまでのVimの勉強内容まとめ - Qiita,http://qiita.com/letsspeak/items/fd33d0f2e0fb0afe4531,390,http://cdn-ak.b.st-hatena.com/entryimage/184474718-1393582694.jpg
93,junpei0029,yes,プログラマが勉強すること - きしだのはてな,http://d.hatena.ne.jp/nowokay/20140228#1393568286,676,http://cdn-ak.b.st-hatena.com/entryimage/184449794-1393570948.jpg
94,junpei0029,yes,Google先生では「なかなか教えてくれない」ニッチな情報を知れるWebサービス10選！ | APPGIGA!!（アプギガ）,http://plus.appgiga.jp/masatolan/2014/02/27/50822/,806,http://cdn-ak.b.st-hatena.com/entryimage/184349726-1393508652.jpg
95,junpei0029,yes,個人的に参考にしているvimrc - Qiita,http://qiita.com/knt45/items/ea2823361bfd29c25937,462,http://cdn-ak.b.st-hatena.com/entryimage/183962998-1393298400.jpg
96,junpei0029,yes,WEB業界で働きたい人必見！現場で役立つツールを一挙ご紹介 | DX.univ,http://dx.24-7.co.jp/web-tool-list/,180,http://cdn-ak.b.st-hatena.com/entryimage/183831298-1393225263.jpg
97,junpei0029,yes,【BCG流?】『外資系コンサルの資料作成術---短時間で強烈な説得力を生み出すフレームワーク』森 秀明:マインドマップ的読書感想文,http://smoothfoxxx.livedoor.biz/archives/52117249.html,521,http://cdn-ak.b.st-hatena.com/entryimage/183510394-1393034190.jpg
98,junpei0029,yes,エンジニアからディレクターに転身してから読んだ本14冊 - No Web Service No Life,http://kkino.hatenablog.com/entry/2014/02/15/103958,242,http://cdn-ak.b.st-hatena.com/entryimage/182493210-1392465156.jpg
99,junpei0029,yes,Make: Japan | 私がどのようにしてRaspberry Piタブレットを作ったか,http://makezine.jp/blog/2014/02/how-i-built-a-raspberry-pi-tablet.html,130,http://cdn-ak.b.st-hatena.com/entryimage/182282154-1392349017.jpg
100,junpei0029,yes,Web系女子がLispと出会って統計学に目覚めるまでのお話 - あんちべ！,http://antibayesian.hateblo.jp/entry/20121210/1355152537,808,http://cdn-ak.b.st-hatena.com/entryimage/123788770-1355153602.jpg
101,junpei0029,yes,Closure LibraryなWebアプリを、わずか2コマンドで始めてみないか？ – Googkit入門 | ここぽんのーと,http://cocopon.me/blog/?p=3722,11,http://cdn-ak.b.st-hatena.com/entryimage/167712258-1383408220.jpg
102,junpei0029,yes,ゲームサーバ開発現場の考え方,http://www.slideshare.net/DaisakuMochizuki/ss-31061902,807,http://cdn-ak.b.st-hatena.com/entryimage/181886054-1392131370.jpg
103,junpei0029,yes,なぜリスク分析のプロは仮説検定を使わないのか（ややマニア向け） - Take a Risk：林岳彦の研究メモ,http://takehiko-i-hayashi.hatenablog.com/entry/2014/02/12/005701,279,http://cdn-ak.b.st-hatena.com/entryimage/181893990-1392874045.jpg
104,junpei0029,yes,Raspberry Pi（ラズベリー・パイ）でここまで出来る！12のクールな使い方 | ReadWrite Japan,http://readwrite.jp/archives/4888,845,http://cdn-ak.b.st-hatena.com/entryimage/181319390-1391828266.jpg
105,junpei0029,yes,これがプログラミングの神髄だ! ファイナルファンタジーのプログラマーが明かす秘密とLispトークバトル! - UEI shi3zの日記,http://d.hatena.ne.jp/shi3z/20140123/1390429115,679,http://cdn-ak.b.st-hatena.com/entryimage/178779982-1390429385.jpg
106,junpei0029,yes,ボタン1つでみそ汁が出てくる！　マルコメから家庭用みそ汁サーバー発売 - ねとらぼ,http://nlab.itmedia.co.jp/nl/articles/1401/10/news134.html,352,http://cdn-ak.b.st-hatena.com/entryimage/176951906-1389348400.jpg
107,junpei0029,yes,面接やES全てにつながる本質的な自己PRの考え方後編：ー効果的な自己PRの構造ー - 論理と情緒と情熱と。,http://kyuruppa.hatenablog.com/entry/2014/01/07/003149,297,http://cdn-ak.b.st-hatena.com/entryimage/176422562-1389027732.jpg
108,junpei0029,yes,失敗したくない！賢い「ワイン」の選び方 - NAVER まとめ,http://matome.naver.jp/odai/2138873141204038701,83,http://cdn-ak.b.st-hatena.com/entryimage/176118634-1388820468.jpg
109,junpei0029,yes,今まで読んで良かった本　100冊 - プログラマになりたい,http://blog.takuros.net/entry/20131225/1387989005,868,http://cdn-ak.b.st-hatena.com/entryimage/174929250-1388030687.jpg
110,junpei0029,yes,キャッチコピー作りで煮詰まった時に見るべき、プロの「テンプレ＆テクニック集」まとめ | Find Job ! Startup,http://www.find-job.net/startup/technique-of-catch-copy,707,http://cdn-ak.b.st-hatena.com/entryimage/174146782-1387491731.jpg
111,junpei0029,yes,Vimmerなら2013年中に試しておきたい海外産Vim plugin 8選 - derisの日記,http://deris.hatenablog.jp/entry/2013/12/15/235606,227,http://cdn-ak.b.st-hatena.com/entryimage/173491090-1387123663.jpg
112,junpei0029,yes,さくらVPSを使って便利な開発環境を構築する - UNIX的なアレ,http://wadap.hatenablog.com/entry/2013/12/15/155024,569,http://cdn-ak.b.st-hatena.com/entryimage/173431346-1387090648.jpg
113,junpei0029,yes,Haskell使ってみた | GREE Engineers' Blog,http://labs.gree.jp/blog/2013/12/9882/,101,http://cdn-ak.b.st-hatena.com/entryimage/173137502-1386904649.jpg
114,junpei0029,yes,プレゼンが苦手な人へ！あなたの資料が「ガラッと変わる」便利なツールまとめ | 株式会社LIG,http://liginc.co.jp/life/matome-life/60959,922,http://cdn-ak.b.st-hatena.com/entryimage/172845126-1386725756.jpg
115,junpei0029,yes,『jQuery 最高の教科書』サンプルサイト,http://www.shiftbrain.co.jp/book/jquery/,926,http://cdn-ak.b.st-hatena.com/entryimage/171943758-1386517260.jpg
116,junpei0029,yes,10♀だがJavaScriptでコンピュータつくってドヤ顔してみた,http://docs.yomogimochi.com/aizu_advent_calendar_2013/index.html,346,http://cdn-ak.b.st-hatena.com/entryimage/171685706-1385989026.jpg
117,junpei0029,yes,プレゼント選びの決定版！厳選された雑貨が集まった通販サイト８選 | 株式会社LIG,http://liginc.co.jp/life/useful-info/61119,940,http://cdn-ak.b.st-hatena.com/entryimage/171003362-1385547002.jpg
118,junpei0029,yes,作業効率が劇的にアップ！PC上級者が知ってて当然のWindowsソフト26選,http://synclogue-navi.com/windows-soft,1596,http://cdn-ak.b.st-hatena.com/entryimage/170851842-1385454502.jpg
